date_time,matchday,home_team,home_score,guest_score,guest_team,season
2005-08-27T15:30:00,3,FC Bayern München,3,0,Hertha BSC,2005
2005-08-27T15:30:00,3,Eintracht Frankfurt,1,0,1. FC Nürnberg,2005
2005-08-28T17:30:00,3,MSV Duisburg,1,1,BV Borussia Dortmund 09,2005
2005-08-28T17:30:00,3,Arminia Bielefeld,2,0,1. FSV Mainz 05,2005
2005-09-10T15:30:00,4,Bayer Leverkusen,1,1,FC Schalke 04,2005
2005-09-10T15:30:00,4,Borussia Mönchengladbach,2,1,MSV Duisburg,2005
2005-09-10T15:30:00,4,1. FC Kaiserslautern,1,5,Werder Bremen,2005
2005-09-10T15:30:00,4,1. FC Nürnberg,1,2,FC Bayern München,2005
2005-09-10T15:30:00,4,VfB Stuttgart,1,1,Arminia Bielefeld,2005
2005-09-10T15:30:00,4,1. FSV Mainz 05,1,3,Hamburger SV,2005
2005-09-10T15:30:00,4,Hannover 96,2,0,Eintracht Frankfurt,2005
2005-09-11T17:30:00,4,BV Borussia Dortmund 09,2,1,1. FC Köln,2005
2005-09-11T17:30:00,4,Hertha BSC,3,0,VfL Wolfsburg,2005
2005-09-17T15:30:00,5,1. FC Köln,2,1,Borussia Mönchengladbach,2005
2005-09-17T15:30:00,5,Hamburger SV,1,1,Eintracht Frankfurt,2005
2005-09-17T15:30:00,5,VfL Wolfsburg,1,1,1. FC Nürnberg,2005
2005-09-17T15:30:00,5,Werder Bremen,3,2,BV Borussia Dortmund 09,2005
2005-09-17T15:30:00,5,FC Bayern München,1,0,Hannover 96,2005
2005-09-17T15:30:00,5,1. FSV Mainz 05,1,2,VfB Stuttgart,2005
2005-09-17T15:30:00,5,Arminia Bielefeld,0,0,1. FC Kaiserslautern,2005
2005-09-18T17:30:00,5,MSV Duisburg,1,3,Bayer Leverkusen,2005
2005-09-18T17:30:00,5,FC Schalke 04,0,0,Hertha BSC,2005
2005-09-20T20:00:00,6,Borussia Mönchengladbach,2,1,Werder Bremen,2005
2005-09-20T20:00:00,6,BV Borussia Dortmund 09,2,0,Arminia Bielefeld,2005
2005-09-20T20:00:00,6,Eintracht Frankfurt,0,1,FC Bayern München,2005
2005-09-20T20:00:00,6,Hannover 96,2,4,VfL Wolfsburg,2005
2005-09-21T20:00:00,6,Bayer Leverkusen,2,1,1. FC Köln,2005
2005-09-21T20:00:00,6,Hertha BSC,3,2,MSV Duisburg,2005
2005-09-21T20:00:00,6,1. FC Kaiserslautern,0,2,1. FSV Mainz 05,2005
2005-09-21T20:00:00,6,1. FC Nürnberg,1,1,FC Schalke 04,2005
2005-09-21T20:00:00,6,VfB Stuttgart,1,2,Hamburger SV,2005
2005-09-24T15:30:00,7,MSV Duisburg,1,0,1. FC Nürnberg,2005
2005-09-24T15:30:00,7,FC Schalke 04,2,0,Hannover 96,2005
2005-09-24T15:30:00,7,Hamburger SV,2,0,FC Bayern München,2005
2005-09-24T15:30:00,7,VfL Wolfsburg,1,0,Eintracht Frankfurt,2005
2005-09-24T15:30:00,7,Werder Bremen,2,1,Bayer Leverkusen,2005
2005-09-24T15:30:00,7,1. FSV Mainz 05,1,1,BV Borussia Dortmund 09,2005
2005-09-24T15:30:00,7,Arminia Bielefeld,0,2,Borussia Mönchengladbach,2005
2005-09-25T17:30:00,7,1. FC Köln,0,1,Hertha BSC,2005
2005-09-25T17:30:00,7,VfB Stuttgart,1,0,1. FC Kaiserslautern,2005
2005-10-01T15:30:00,8,Bayer Leverkusen,1,1,Arminia Bielefeld,2005
2005-10-01T15:30:00,8,Borussia Mönchengladbach,1,0,1. FSV Mainz 05,2005
2005-10-01T15:30:00,8,Hertha BSC,1,2,Werder Bremen,2005
2005-10-01T15:30:00,8,1. FC Nürnberg,2,1,1. FC Köln,2005
2005-10-01T15:30:00,8,FC Bayern München,2,0,VfL Wolfsburg,2005
2005-10-01T15:30:00,8,Eintracht Frankfurt,0,1,FC Schalke 04,2005
2005-10-01T15:30:00,8,Hannover 96,1,1,MSV Duisburg,2005
2005-10-02T17:30:00,8,BV Borussia Dortmund 09,0,0,VfB Stuttgart,2005
2005-10-02T17:30:00,8,1. FC Kaiserslautern,0,3,Hamburger SV,2005
2005-10-15T15:30:00,9,FC Schalke 04,1,1,FC Bayern München,2005
2005-10-15T15:30:00,9,Hamburger SV,0,1,VfL Wolfsburg,2005
2005-10-15T15:30:00,9,1. FC Kaiserslautern,3,3,BV Borussia Dortmund 09,2005
2005-10-15T15:30:00,9,Werder Bremen,6,2,1. FC Nürnberg,2005
2005-10-15T15:30:00,9,VfB Stuttgart,1,1,Borussia Mönchengladbach,2005
2005-10-15T15:30:00,9,1. FSV Mainz 05,3,1,Bayer Leverkusen,2005
2005-10-15T15:30:00,9,Arminia Bielefeld,3,0,Hertha BSC,2005
2005-10-16T17:30:00,9,1. FC Köln,1,4,Hannover 96,2005
2005-10-16T17:30:00,9,MSV Duisburg,0,1,Eintracht Frankfurt,2005
2005-10-22T15:30:00,10,Borussia Mönchengladbach,4,1,1. FC Kaiserslautern,2005
2005-10-22T15:30:00,10,Hertha BSC,3,1,1. FSV Mainz 05,2005
2005-10-22T15:30:00,10,VfL Wolfsburg,0,0,FC Schalke 04,2005
2005-10-22T15:30:00,10,1. FC Nürnberg,2,3,Arminia Bielefeld,2005
2005-10-22T15:30:00,10,FC Bayern München,4,0,MSV Duisburg,2005
2005-10-22T15:30:00,10,Eintracht Frankfurt,6,3,1. FC Köln,2005
2005-10-22T15:30:00,10,Hannover 96,0,0,Werder Bremen,2005
2005-10-23T17:30:00,10,Bayer Leverkusen,1,1,VfB Stuttgart,2005
2005-10-23T17:30:00,10,BV Borussia Dortmund 09,1,1,Hamburger SV,2005
2005-10-29T15:30:00,11,1. FC Köln,1,2,FC Bayern München,2005
2005-10-29T15:30:00,11,MSV Duisburg,1,0,VfL Wolfsburg,2005
2005-10-29T15:30:00,11,BV Borussia Dortmund 09,2,1,Borussia Mönchengladbach,2005
2005-10-29T15:30:00,11,Hamburger SV,1,0,FC Schalke 04,2005
2005-10-29T15:30:00,11,1. FC Kaiserslautern,2,2,Bayer Leverkusen,2005
2005-10-29T15:30:00,11,Werder Bremen,4,1,Eintracht Frankfurt,2005
2005-10-29T15:30:00,11,VfB Stuttgart,3,3,Hertha BSC,2005
2005-10-30T17:30:00,11,1. FSV Mainz 05,4,1,1. FC Nürnberg,2005
2005-10-30T17:30:00,11,Arminia Bielefeld,4,1,Hannover 96,2005
2005-11-05T15:30:00,12,Bayer Leverkusen,2,1,BV Borussia Dortmund 09,2005
2005-11-05T15:30:00,12,FC Schalke 04,3,0,MSV Duisburg,2005
2005-11-05T15:30:00,12,Hertha BSC,3,0,1. FC Kaiserslautern,2005
2005-11-05T15:30:00,12,VfL Wolfsburg,1,1,1. FC Köln,2005
2005-11-05T15:30:00,12,FC Bayern München,3,1,Werder Bremen,2005
2005-11-05T15:30:00,12,Eintracht Frankfurt,3,0,Arminia Bielefeld,2005
2005-11-05T15:30:00,12,Hannover 96,2,2,1. FSV Mainz 05,2005
2005-11-06T17:30:00,12,Borussia Mönchengladbach,0,0,Hamburger SV,2005
2005-11-06T17:30:00,12,1. FC Nürnberg,0,1,VfB Stuttgart,2005
2005-11-19T15:30:00,13,1. FC Köln,2,2,FC Schalke 04,2005
2005-11-19T15:30:00,13,Borussia Mönchengladbach,1,1,Bayer Leverkusen,2005
2005-11-19T15:30:00,13,BV Borussia Dortmund 09,2,0,Hertha BSC,2005
2005-11-19T15:30:00,13,1. FC Kaiserslautern,1,3,1. FC Nürnberg,2005
2005-11-19T15:30:00,13,Werder Bremen,6,1,VfL Wolfsburg,2005
2005-11-19T15:30:00,13,1. FSV Mainz 05,2,2,Eintracht Frankfurt,2005
2005-11-19T15:30:00,13,Arminia Bielefeld,1,2,FC Bayern München,2005
2005-11-20T17:30:00,13,Hamburger SV,2,0,MSV Duisburg,2005
2005-11-20T17:30:00,13,VfB Stuttgart,2,2,Hannover 96,2005
2005-11-26T15:30:00,14,Bayer Leverkusen,0,1,Hamburger SV,2005
2005-11-26T15:30:00,14,FC Schalke 04,2,1,Werder Bremen,2005
2005-11-26T15:30:00,14,VfL Wolfsburg,0,0,Arminia Bielefeld,2005
2005-11-26T15:30:00,14,1. FC Nürnberg,1,2,BV Borussia Dortmund 09,2005
2005-11-26T15:30:00,14,FC Bayern München,2,1,1. FSV Mainz 05,2005
2005-11-26T15:30:00,14,Hannover 96,5,1,1. FC Kaiserslautern,2005
2005-11-27T17:30:00,14,Hertha BSC,2,2,Borussia Mönchengladbach,2005
2005-11-27T17:30:00,14,Eintracht Frankfurt,1,1,VfB Stuttgart,2005
2005-12-03T15:30:00,15,Borussia Mönchengladbach,0,1,1. FC Nürnberg,2005
2005-12-03T15:30:00,15,BV Borussia Dortmund 09,0,2,Hannover 96,2005
2005-12-03T15:30:00,15,Hamburger SV,3,1,1. FC Köln,2005
2005-12-03T15:30:00,15,Werder Bremen,2,0,MSV Duisburg,2005
2005-12-03T15:30:00,15,VfB Stuttgart,0,0,FC Bayern München,2005
2005-12-03T15:30:00,15,Arminia Bielefeld,0,1,FC Schalke 04,2005
2005-12-04T17:30:00,15,Bayer Leverkusen,1,2,Hertha BSC,2005
2005-12-04T17:30:00,15,1. FSV Mainz 05,5,1,VfL Wolfsburg,2005
2005-12-06T18:00:00,14,MSV Duisburg,1,1,1. FC Köln,2005
2005-12-10T15:30:00,16,MSV Duisburg,1,1,Arminia Bielefeld,2005
2005-12-10T15:30:00,16,FC Schalke 04,1,0,1. FSV Mainz 05,2005
2005-12-10T15:30:00,16,Hamburger SV,2,1,Hertha BSC,2005
2005-12-10T15:30:00,16,VfL Wolfsburg,0,1,VfB Stuttgart,2005
2005-12-10T15:30:00,16,1. FC Nürnberg,1,1,Bayer Leverkusen,2005
2005-12-10T15:30:00,16,Eintracht Frankfurt,2,0,BV Borussia Dortmund 09,2005
2005-12-10T15:30:00,16,Hannover 96,1,1,Borussia Mönchengladbach,2005
2005-12-11T17:30:00,16,1. FC Köln,1,4,Werder Bremen,2005
2005-12-11T17:30:00,16,FC Bayern München,2,1,1. FC Kaiserslautern,2005
2005-12-14T18:00:00,15,1. FC Kaiserslautern,1,2,Eintracht Frankfurt,2005
2005-12-17T15:30:00,17,Bayer Leverkusen,0,0,Hannover 96,2005
2005-12-17T15:30:00,17,Borussia Mönchengladbach,4,3,Eintracht Frankfurt,2005
2005-12-17T15:30:00,17,BV Borussia Dortmund 09,1,2,FC Bayern München,2005
2005-12-17T15:30:00,17,1. FC Kaiserslautern,3,2,VfL Wolfsburg,2005
2005-12-17T15:30:00,17,VfB Stuttgart,2,0,FC Schalke 04,2005
2005-12-17T15:30:00,17,1. FSV Mainz 05,1,1,MSV Duisburg,2005
2005-12-17T15:30:00,17,Arminia Bielefeld,3,2,1. FC Köln,2005
2005-12-18T17:30:00,17,Hertha BSC,1,1,1. FC Nürnberg,2005
2005-12-18T17:30:00,17,Werder Bremen,1,1,Hamburger SV,2005
2006-01-27T20:30:00,18,Borussia Mönchengladbach,1,3,FC Bayern München,2005
2006-01-28T15:30:00,18,1. FSV Mainz 05,4,2,1. FC Köln,2005
2006-01-28T15:30:00,18,VfB Stuttgart,0,1,MSV Duisburg,2005
2006-01-28T15:30:00,18,1. FC Nürnberg,2,1,Hamburger SV,2005
2006-01-28T15:30:00,18,BV Borussia Dortmund 09,3,2,VfL Wolfsburg,2005
2006-01-28T15:30:00,18,Bayer Leverkusen,2,1,Eintracht Frankfurt,2005
2006-01-28T15:30:00,18,Hertha BSC,1,1,Hannover 96,2005
2006-01-29T17:30:00,18,1. FC Kaiserslautern,0,2,FC Schalke 04,2005
2006-01-29T17:30:00,18,Arminia Bielefeld,0,1,Werder Bremen,2005
2006-02-04T15:30:00,19,FC Bayern München,1,0,Bayer Leverkusen,2005
2006-02-04T15:30:00,19,FC Schalke 04,0,0,BV Borussia Dortmund 09,2005
2006-02-04T15:30:00,19,Eintracht Frankfurt,1,1,Hertha BSC,2005
2006-02-04T15:30:00,19,MSV Duisburg,2,2,1. FC Kaiserslautern,2005
2006-02-04T15:30:00,19,1. FC Köln,0,0,VfB Stuttgart,2005
2006-02-04T15:30:00,19,Werder Bremen,4,2,1. FSV Mainz 05,2005
2006-02-04T15:30:00,19,Hamburger SV,2,1,Arminia Bielefeld,2005
2006-02-05T17:30:00,19,VfL Wolfsburg,2,0,Borussia Mönchengladbach,2005
2006-02-05T17:30:00,19,Hannover 96,1,1,1. FC Nürnberg,2005
2006-02-07T20:00:00,20,1. FC Kaiserslautern,2,2,1. FC Köln,2005
2006-02-07T20:00:00,20,BV Borussia Dortmund 09,2,0,MSV Duisburg,2005
2006-02-07T20:00:00,20,Hertha BSC,0,0,FC Bayern München,2005
2006-02-07T20:00:00,20,1. FSV Mainz 05,1,1,Arminia Bielefeld,2005
2006-02-08T20:00:00,20,Borussia Mönchengladbach,0,0,FC Schalke 04,2005
2006-02-08T20:00:00,20,Hannover 96,2,1,Hamburger SV,2005
2006-02-08T20:00:00,20,Bayer Leverkusen,4,0,VfL Wolfsburg,2005
2006-02-08T20:00:00,20,VfB Stuttgart,0,0,Werder Bremen,2005
2006-02-08T20:00:00,20,1. FC Nürnberg,0,1,Eintracht Frankfurt,2005
2006-02-11T15:30:00,21,FC Schalke 04,7,4,Bayer Leverkusen,2005
2006-02-11T15:30:00,21,MSV Duisburg,1,1,Borussia Mönchengladbach,2005
2006-02-11T15:30:00,21,VfL Wolfsburg,1,1,Hertha BSC,2005
2006-02-11T15:30:00,21,Werder Bremen,0,2,1. FC Kaiserslautern,2005
2006-02-11T15:30:00,21,Arminia Bielefeld,2,1,VfB Stuttgart,2005
2006-02-11T15:30:00,21,Hamburger SV,1,0,1. FSV Mainz 05,2005
2006-02-11T15:30:00,21,Eintracht Frankfurt,0,1,Hannover 96,2005
2006-02-12T17:30:00,21,1. FC Köln,0,0,BV Borussia Dortmund 09,2005
2006-02-12T17:30:00,21,FC Bayern München,2,1,1. FC Nürnberg,2005
2006-02-18T15:30:00,22,Borussia Mönchengladbach,2,0,1. FC Köln,2005
2006-02-18T15:30:00,22,Bayer Leverkusen,3,2,MSV Duisburg,2005
2006-02-18T15:30:00,22,Hertha BSC,1,2,FC Schalke 04,2005
2006-02-18T15:30:00,22,1. FC Nürnberg,1,0,VfL Wolfsburg,2005
2006-02-18T15:30:00,22,BV Borussia Dortmund 09,0,1,Werder Bremen,2005
2006-02-18T15:30:00,22,Hannover 96,1,1,FC Bayern München,2005
2006-02-18T15:30:00,22,1. FC Kaiserslautern,2,0,Arminia Bielefeld,2005
2006-02-19T17:30:00,22,Eintracht Frankfurt,1,2,Hamburger SV,2005
2006-02-19T17:30:00,22,VfB Stuttgart,2,1,1. FSV Mainz 05,2005
2006-02-25T15:30:00,23,1. FC Köln,0,3,Bayer Leverkusen,2005
2006-02-25T15:30:00,23,Werder Bremen,2,0,Borussia Mönchengladbach,2005
2006-02-25T15:30:00,23,Arminia Bielefeld,1,0,BV Borussia Dortmund 09,2005
2006-02-25T15:30:00,23,1. FSV Mainz 05,0,2,1. FC Kaiserslautern,2005
2006-02-25T15:30:00,23,FC Schalke 04,2,0,1. FC Nürnberg,2005
2006-02-25T15:30:00,23,FC Bayern München,5,2,Eintracht Frankfurt,2005
2006-02-25T15:30:00,23,VfL Wolfsburg,2,1,Hannover 96,2005
2006-02-26T17:30:00,23,MSV Duisburg,2,1,Hertha BSC,2005
2006-02-26T17:30:00,23,Hamburger SV,0,2,VfB Stuttgart,2005
2006-03-04T15:30:00,24,Hertha BSC,2,4,1. FC Köln,2005
2006-03-04T15:30:00,24,1. FC Nürnberg,3,0,MSV Duisburg,2005
2006-03-04T15:30:00,24,Hannover 96,1,2,FC Schalke 04,2005
2006-03-04T15:30:00,24,FC Bayern München,1,2,Hamburger SV,2005
2006-03-04T15:30:00,24,Bayer Leverkusen,1,1,Werder Bremen,2005
2006-03-04T15:30:00,24,BV Borussia Dortmund 09,1,1,1. FSV Mainz 05,2005
2006-03-05T17:30:00,24,Eintracht Frankfurt,1,1,VfL Wolfsburg,2005
2006-03-05T17:30:00,24,Borussia Mönchengladbach,2,0,Arminia Bielefeld,2005
2006-03-07T18:00:00,24,1. FC Kaiserslautern,1,1,VfB Stuttgart,2005
2006-03-11T15:30:00,25,Arminia Bielefeld,1,0,Bayer Leverkusen,2005
2006-03-11T15:30:00,25,1. FSV Mainz 05,3,0,Borussia Mönchengladbach,2005
2006-03-11T15:30:00,25,VfB Stuttgart,0,0,BV Borussia Dortmund 09,2005
2006-03-11T15:30:00,25,Werder Bremen,0,3,Hertha BSC,2005
2006-03-11T15:30:00,25,1. FC Köln,3,4,1. FC Nürnberg,2005
2006-03-11T15:30:00,25,VfL Wolfsburg,0,0,FC Bayern München,2005
2006-03-11T15:30:00,25,MSV Duisburg,0,0,Hannover 96,2005
2006-03-12T17:30:00,25,FC Schalke 04,2,0,Eintracht Frankfurt,2005
2006-03-12T18:45:00,25,Hamburger SV,3,0,1. FC Kaiserslautern,2005
2006-03-18T15:30:00,26,Hannover 96,1,0,1. FC Köln,2005
2006-03-18T15:30:00,26,Eintracht Frankfurt,5,2,MSV Duisburg,2005
2006-03-18T15:30:00,26,VfL Wolfsburg,0,1,Hamburger SV,2005
2006-03-18T15:30:00,26,BV Borussia Dortmund 09,2,1,1. FC Kaiserslautern,2005
2006-03-18T15:30:00,26,1. FC Nürnberg,3,1,Werder Bremen,2005
2006-03-18T15:30:00,26,Borussia Mönchengladbach,1,1,VfB Stuttgart,2005
2006-03-18T15:30:00,26,Bayer Leverkusen,1,2,1. FSV Mainz 05,2005
2006-03-19T17:30:00,26,FC Bayern München,3,0,FC Schalke 04,2005
2006-03-19T17:30:00,26,Hertha BSC,1,0,Arminia Bielefeld,2005
2006-03-25T15:30:00,27,VfB Stuttgart,0,2,Bayer Leverkusen,2005
2006-03-25T15:30:00,27,Hamburger SV,2,4,BV Borussia Dortmund 09,2005
2006-03-25T15:30:00,27,1. FSV Mainz 05,2,2,Hertha BSC,2005
2006-03-25T15:30:00,27,FC Schalke 04,2,2,VfL Wolfsburg,2005
2006-03-25T15:30:00,27,MSV Duisburg,1,3,FC Bayern München,2005
2006-03-25T15:30:00,27,1. FC Köln,1,1,Eintracht Frankfurt,2005
2006-03-25T15:30:00,27,Werder Bremen,5,0,Hannover 96,2005
2006-03-26T17:30:00,27,1. FC Kaiserslautern,3,0,Borussia Mönchengladbach,2005
2006-03-26T17:30:00,27,Arminia Bielefeld,0,0,1. FC Nürnberg,2005
2006-04-01T15:30:00,28,FC Bayern München,2,2,1. FC Köln,2005
2006-04-01T15:30:00,28,VfL Wolfsburg,1,1,MSV Duisburg,2005
2006-04-01T15:30:00,28,Borussia Mönchengladbach,2,1,BV Borussia Dortmund 09,2005
2006-04-01T15:30:00,28,Bayer Leverkusen,5,1,1. FC Kaiserslautern,2005
2006-04-01T15:30:00,28,Eintracht Frankfurt,0,1,Werder Bremen,2005
2006-04-01T15:30:00,28,Hertha BSC,2,0,VfB Stuttgart,2005
2006-04-01T15:30:00,28,1. FC Nürnberg,3,0,1. FSV Mainz 05,2005
2006-04-02T17:30:00,28,FC Schalke 04,0,2,Hamburger SV,2005
2006-04-02T17:30:00,28,Hannover 96,0,1,Arminia Bielefeld,2005
2006-04-08T15:30:00,29,BV Borussia Dortmund 09,1,2,Bayer Leverkusen,2005
2006-04-08T15:30:00,29,1. FC Kaiserslautern,0,2,Hertha BSC,2005
2006-04-08T15:30:00,29,1. FC Köln,3,0,VfL Wolfsburg,2005
2006-04-08T15:30:00,29,VfB Stuttgart,1,0,1. FC Nürnberg,2005
2006-04-08T15:30:00,29,Werder Bremen,3,0,FC Bayern München,2005
2006-04-08T15:30:00,29,Arminia Bielefeld,1,0,Eintracht Frankfurt,2005
2006-04-08T15:30:00,29,1. FSV Mainz 05,0,0,Hannover 96,2005
2006-04-09T17:30:00,29,Hamburger SV,2,0,Borussia Mönchengladbach,2005
2006-04-09T17:30:00,29,MSV Duisburg,1,1,FC Schalke 04,2005
2006-04-15T15:30:00,30,FC Schalke 04,1,1,1. FC Köln,2005
2006-04-15T15:30:00,30,Bayer Leverkusen,2,1,Borussia Mönchengladbach,2005
2006-04-15T15:30:00,30,Hertha BSC,0,0,BV Borussia Dortmund 09,2005
2006-04-15T15:30:00,30,MSV Duisburg,0,2,Hamburger SV,2005
2006-04-15T15:30:00,30,VfL Wolfsburg,1,1,Werder Bremen,2005
2006-04-15T15:30:00,30,Eintracht Frankfurt,0,0,1. FSV Mainz 05,2005
2006-04-15T15:30:00,30,FC Bayern München,2,0,Arminia Bielefeld,2005
2006-04-16T17:30:00,30,1. FC Nürnberg,3,2,1. FC Kaiserslautern,2005
2006-04-16T17:30:00,30,Hannover 96,3,3,VfB Stuttgart,2005
2006-04-22T15:30:00,31,Hamburger SV,0,2,Bayer Leverkusen,2005
2006-04-22T15:30:00,31,1. FC Köln,3,1,MSV Duisburg,2005
2006-04-22T15:30:00,31,Borussia Mönchengladbach,2,2,Hertha BSC,2005
2006-04-22T15:30:00,31,Arminia Bielefeld,0,1,VfL Wolfsburg,2005
2006-04-22T15:30:00,31,BV Borussia Dortmund 09,2,1,1. FC Nürnberg,2005
2006-04-22T15:30:00,31,VfB Stuttgart,0,2,Eintracht Frankfurt,2005
2006-04-22T15:30:00,31,1. FC Kaiserslautern,1,0,Hannover 96,2005
2006-04-23T17:30:00,31,Werder Bremen,0,0,FC Schalke 04,2005
2006-04-23T17:30:00,31,1. FSV Mainz 05,2,2,FC Bayern München,2005
2006-05-02T20:00:00,32,Hertha BSC,1,5,Bayer Leverkusen,2005
2006-05-02T20:00:00,32,1. FC Nürnberg,5,2,Borussia Mönchengladbach,2005
2006-05-02T20:00:00,32,Hannover 96,1,2,BV Borussia Dortmund 09,2005
2006-05-02T20:00:00,32,1. FC Köln,0,1,Hamburger SV,2005
2006-05-03T20:00:00,32,Eintracht Frankfurt,2,2,1. FC Kaiserslautern,2005
2006-05-03T20:00:00,32,MSV Duisburg,3,5,Werder Bremen,2005
2006-05-03T20:00:00,32,FC Bayern München,3,1,VfB Stuttgart,2005
2006-05-03T20:00:00,32,VfL Wolfsburg,0,3,1. FSV Mainz 05,2005
2006-05-03T20:00:00,32,FC Schalke 04,3,1,Arminia Bielefeld,2005
2006-05-06T15:30:00,33,Werder Bremen,6,0,1. FC Köln,2005
2006-05-06T15:30:00,33,Arminia Bielefeld,0,2,MSV Duisburg,2005
2006-05-06T15:30:00,33,1. FSV Mainz 05,1,0,FC Schalke 04,2005
2006-05-06T15:30:00,33,Hertha BSC,4,2,Hamburger SV,2005
2006-05-06T15:30:00,33,VfB Stuttgart,2,1,VfL Wolfsburg,2005
2006-05-06T15:30:00,33,Bayer Leverkusen,2,2,1. FC Nürnberg,2005
2006-05-06T15:30:00,33,1. FC Kaiserslautern,1,1,FC Bayern München,2005
2006-05-06T15:30:00,33,BV Borussia Dortmund 09,1,1,Eintracht Frankfurt,2005
2006-05-06T15:30:00,33,Borussia Mönchengladbach,2,2,Hannover 96,2005
2006-05-13T15:30:00,34,Hannover 96,2,2,Bayer Leverkusen,2005
2006-05-13T15:30:00,34,Eintracht Frankfurt,0,2,Borussia Mönchengladbach,2005
2006-05-13T15:30:00,34,FC Bayern München,3,3,BV Borussia Dortmund 09,2005
2006-05-13T15:30:00,34,1. FC Nürnberg,2,1,Hertha BSC,2005
2006-05-13T15:30:00,34,VfL Wolfsburg,2,2,1. FC Kaiserslautern,2005
2006-05-13T15:30:00,34,Hamburger SV,1,2,Werder Bremen,2005
2006-05-13T15:30:00,34,FC Schalke 04,3,2,VfB Stuttgart,2005
2006-05-13T15:30:00,34,MSV Duisburg,0,0,1. FSV Mainz 05,2005
2006-05-13T15:30:00,34,1. FC Köln,4,2,Arminia Bielefeld,2005
2006-08-11T20:45:00,1,FC Bayern München,2,0,BV Borussia Dortmund 09,2006
2006-08-12T15:30:00,1,Hamburger SV,1,1,Arminia Bielefeld,2006
2006-08-12T15:30:00,1,Bayer Leverkusen,3,0,Alemannia Aachen,2006
2006-08-12T15:30:00,1,VfB Stuttgart,0,3,1. FC Nürnberg,2006
2006-08-12T15:30:00,1,FC Schalke 04,1,1,Eintracht Frankfurt,2006
2006-08-12T15:30:00,1,Borussia Mönchengladbach,2,0,Energie Cottbus,2006
2006-08-12T15:30:00,1,1. FSV Mainz 05,2,1,VfL Bochum,2006
2006-08-13T17:00:00,1,VfL Wolfsburg,0,0,Hertha BSC,2006
2006-08-13T17:00:00,1,Hannover 96,2,4,Werder Bremen,2006
2006-08-18T20:30:00,2,1. FC Nürnberg,1,0,Borussia Mönchengladbach,2006
2006-08-19T15:30:00,2,Werder Bremen,2,1,Bayer Leverkusen,2006
2006-08-19T15:30:00,2,BV Borussia Dortmund 09,1,1,1. FSV Mainz 05,2006
2006-08-19T15:30:00,2,Hertha BSC,4,0,Hannover 96,2006
2006-08-19T15:30:00,2,Eintracht Frankfurt,0,0,VfL Wolfsburg,2006
2006-08-19T15:30:00,2,Energie Cottbus,2,2,Hamburger SV,2006
2006-08-19T15:30:00,2,Alemannia Aachen,0,1,FC Schalke 04,2006
2006-08-20T17:00:00,2,VfL Bochum,1,2,FC Bayern München,2006
2006-08-20T17:00:00,2,Arminia Bielefeld,2,3,VfB Stuttgart,2006
2006-08-25T20:30:00,3,FC Schalke 04,2,0,Werder Bremen,2006
2006-08-26T15:30:00,3,VfL Bochum,0,1,Energie Cottbus,2006
2006-08-26T15:30:00,3,Bayer Leverkusen,1,1,VfL Wolfsburg,2006
2006-08-26T15:30:00,3,VfB Stuttgart,1,3,BV Borussia Dortmund 09,2006
2006-08-26T15:30:00,3,FC Bayern München,0,0,1. FC Nürnberg,2006
2006-08-26T15:30:00,3,Borussia Mönchengladbach,1,0,Arminia Bielefeld,2006
2006-08-26T15:30:00,3,Hannover 96,0,3,Alemannia Aachen,2006
2006-08-27T17:00:00,3,Hamburger SV,1,1,Hertha BSC,2006
2006-08-27T17:00:00,3,1. FSV Mainz 05,1,1,Eintracht Frankfurt,2006
2006-09-15T20:30:00,4,VfL Wolfsburg,1,2,Hannover 96,2006
2006-09-16T15:30:00,4,Werder Bremen,2,3,VfB Stuttgart,2006
2006-09-16T15:30:00,4,BV Borussia Dortmund 09,1,0,Hamburger SV,2006
2006-09-16T15:30:00,4,1. FC Nürnberg,1,1,VfL Bochum,2006
2006-09-16T15:30:00,4,Arminia Bielefeld,2,1,FC Bayern München,2006
2006-09-16T15:30:00,4,Alemannia Aachen,4,2,Borussia Mönchengladbach,2006
2006-09-16T15:30:00,4,Energie Cottbus,2,0,1. FSV Mainz 05,2006
2006-09-17T17:00:00,4,Hertha BSC,2,0,FC Schalke 04,2006
2006-09-17T17:00:00,4,Eintracht Frankfurt,3,1,Bayer Leverkusen,2006
2006-09-22T20:30:00,5,Borussia Mönchengladbach,1,0,BV Borussia Dortmund 09,2006
2006-09-23T15:30:00,5,FC Bayern München,2,1,Alemannia Aachen,2006
2006-09-23T15:30:00,5,Hamburger SV,1,1,Werder Bremen,2006
2006-09-23T15:30:00,5,FC Schalke 04,2,0,VfL Wolfsburg,2006
2006-09-23T15:30:00,5,VfB Stuttgart,1,1,Eintracht Frankfurt,2006
2006-09-23T15:30:00,5,1. FSV Mainz 05,1,1,Hertha BSC,2006
2006-09-23T15:30:00,5,Hannover 96,1,1,Bayer Leverkusen,2006
2006-09-24T17:00:00,5,VfL Bochum,2,1,Arminia Bielefeld,2006
2006-09-24T17:00:00,5,Energie Cottbus,1,1,1. FC Nürnberg,2006
2006-09-29T20:30:00,6,BV Borussia Dortmund 09,2,2,Hannover 96,2006
2006-09-30T15:30:00,6,Werder Bremen,3,0,Borussia Mönchengladbach,2006
